Week_Index,Week_Start,Week_End,Routes,Avg_SOC,Max_SOC [-],Min_SOC [-],Avg_DOD [-],Avg_Batt_Temp,Avg_Amb_Temp [degC],weeklyAvgBattP,weeklyDistance [km],weeklyTotDistance [km],weeklyDRegEn [kWh],weeklyDNetEn [kWh],weeklyEnAux [kWh],weeklyTotRegEn [kWh],weeklyTotNetEn [kWh],weeklyTotAux [kWh],weeklyAvgCrateChg [1/h],weeklyCycles [-],weeklyTotCycles [-],weeklyDrivingTime [h],weeklyChargingTime [h],weeklyparkingTime [h],Avg_Qcyc,Avg_Qcal,Avg_Qloss
33,13-Apr-2021,19-Apr-2021,route12,0.640734597370499,0.920005398691447,0.323430016793743,0.580384808182117,22.3633344090745,10.1982833272382,-65.0384406568794,1511.85356851063,55030.6517019493,321.9671420625792,723.489643679832,34.1,21829.2614037958,57597.6430659724,186.747937917622,0.251190444545516,7,231,91.2080555555556,14.9388888888889,61.8530555555555,5.96130623294162,2.3684829700658,8.32978920300742
34,20-Apr-2021,26-Apr-2021,route12,0.647545008000238,0.920006223944599,0.326683840828765,0.568934374299631,22.425326988886,16.0861916692031,-62.3900429414202,1619.09384918813,56649.7455511375,261.77991498585203,648.603269326636,24.778963333333323,22091.04131878168,58246.2463352992,187.367412000956,0.250775782091858,7,238,99.3061111111113,14.6416666666667,54.052222222222,6.07184021075263,2.40540595698249,8.47724616773512
35,27-Apr-2021,03-May-2021,route12,0.641592851014473,0.920006645993264,0.328273979078942,0.575643651809733,22.4642457030648,19.1102906475103,-60.6607229707795,1735.84785253333,58385.5934036708,226.394745475428,489.00865456102804,39.18466608187137,22317.436064257083,58735.25498986,188.347028653003,0.250920603113998,7,245,105.239166666667,14.7944444444444,47.9663888888888,6.18079357376373,2.43793078608458,8.6187243598483
36,04-May-2021,10-May-2021,"route12,route24",0.643888701458462,0.920006294418639,0.280033220382525,0.577886867993296,22.5221085136281,20.7099679470398,-63.3602893642964,1722.24232420818,60107.835727879,1029.6322084585481,2487.2969752009562,100.66151988148161,23347.06827271564,61222.551965061204,190.86356665004,0.250997724509472,7,252,93.1669444444445,14.8444444444444,59.9886111111111,6.2805833186454,2.46519993110976,8.74578324975516
37,11-May-2021,17-May-2021,route24,0.638625769203262,0.920003414879103,0.309232610409996,0.589236651973491,22.4192695745252,17.5894474292708,-60.0802813407757,2261.84076826682,62369.6764961458,799.2803451365479,1795.0356868166682,123.2159523809524,24146.3486178522,63017.587651877606,193.943965459563,0.251311328791196,7,259,91.4675,15.0333333333333,61.4991666666666,6.39988253455331,2.50568245039371,8.90556498494701
38,18-May-2021,24-May-2021,"route24,route12",0.63837750025233,0.920006864639087,0.289069520895188,0.59031303418524,22.4438150290889,17.628991574499,-61.1329532650399,2038.75320481502,64408.4297009608,236.92440052657122,558.445157965704,76.36934733411,24383.27301837876,63576.03280984321,195.853199142916,0.251371829607677,7,266,96.9627777777779,15.0472222222222,55.9899999999999,6.52555358144894,2.5460343295474,9.07158791099634
39,25-May-2021,31-May-2021,route12,0.643483502245239,0.920007109865538,0.327945823909508,0.576560130194278,22.440992072914,16.0237175391865,-63.3726502998865,1601.58482024048,66010.0145212013,230.25488832932922,485.54344161657605,30.8306746031746,24613.527906708085,64061.57625146001,196.623966007995,0.25098457916558,7,273,95.0450000000001,14.7027777777778,58.2522222222221,6.61888921616606,2.57630004316355,9.19518925932961
40,01-Jun-2021,07-Jun-2021,route12,0.643928765952998,0.920007246228788,0.335352236001128,0.57443312588517,22.4303007462314,17.1291286639814,-60.5421670178545,1735.72616557485,67745.7406867761,295.1335775767048,610.069987053644,33.49828888888888,24908.6614842848,64671.64623851361,197.461423230218,0.250908751759132,7,280,103.695555555556,14.6333333333333,49.6711111111109,6.72064065309277,2.60555665507964,9.32619730817241
41,08-Jun-2021,14-Jun-2021,route12,0.645133041397096,0.920006198711302,0.327940961766011,0.578264211094809,22.567936295339,24.6162723059074,-63.2407196538233,1635.30551075064,69381.0461975268,285.9268192534768,615.602990100816,55.5608762769548,25194.588303538283,65287.24922861441,198.850445137142,0.250864164760372,7,287,96.3952777777778,14.7083333333333,56.8963888888888,6.82270092744246,2.63510010794364,9.4578010353861
42,15-Jun-2021,21-Jun-2021,"route12,route24",0.643942756841717,0.920005820602164,0.29392418005319,0.580916941735382,22.56684007493,25.7025143422717,-62.2966184835521,1740.72047577913,71121.7666733059,1038.089880182756,2525.056112542832,118.1072414617284,26232.678183721044,67812.3053411572,201.803126173685,0.25094804260129,7,294,97.4733333333335,14.7416666666667,55.7849999999998,6.92082953661718,2.66469641500714,9.58552595162432
