Week_Index,Week_Start,Week_End,Routes,Avg_SOC,Max_SOC [-],Min_SOC [-],Avg_DOD [-],Avg_Batt_Temp,Avg_Amb_Temp [degC],weeklyAvgBattP,weeklyDistance [km],weeklyTotDistance [km],weeklyDRegEn [kWh],weeklyDNetEn [kWh],weeklyEnAux [kWh],weeklyTotRegEn [kWh],weeklyTotNetEn [kWh],weeklyTotAux [kWh],weeklyAvgCrateChg [1/h],weeklyCycles [-],weeklyTotCycles [-],weeklyDrivingTime [h],weeklyChargingTime [h],weeklyparkingTime [h],Avg_Qcyc,Avg_Qcal,Avg_Qloss
26,25-Jul-2020,31-Jul-2020,route4,0.630783544375665,0.920006798071286,0.289248215984065,0.597941767576849,22.4973860533495,23.1883728794509,-55.3229817704648,2478.18685210671,51546.8828753146,919.1553357605761,1882.1769592738078,137.02825061728402,24117.402193920363,55959.625884678404,116.165016382769,0.251607223548502,7.0,168,117.129166666667,15.6333333333333,35.2374999999999,5.20250316316176,1.79844517968704,7.00094834284881
27,01-Aug-2020,07-Aug-2020,"route4,route22",0.633979149847019,0.920006780141721,0.285374226457714,0.60002994931398,22.5407929154444,23.9776809672101,-57.4998932318509,2331.9409599597,53878.8238352743,947.690027796928,2178.6788573198564,127.9185701084356,25065.09222171732,58138.30474199841,119.36298063548,0.25144527015221,7.0,175,102.587222222222,15.5111111111111,49.9016666666666,5.34767648242496,1.83213965236888,7.17981613479384
28,08-Aug-2020,14-Aug-2020,route22,0.635596504970839,0.920006619065886,0.304703820386366,0.475612105626098,22.5672575373927,24.4851364021818,-59.8312369028435,1327.85360496579,55206.6774402401,841.270351290048,1763.953055461352,162.50754450031602,25906.36257300736,59902.2577974596,123.425669247988,0.251340059795905,4.0,179,54.5130555555555,8.81944444444444,104.6675,5.45371503133215,1.86580993299644,7.31952496432858
29,15-Aug-2020,21-Aug-2020,,,,,,,,,,55206.6774402401,,,,25906.36257300736,59902.2577974596,123.425669247988,,,179,,,,,,
30,22-Aug-2020,28-Aug-2020,route22,0.633346606240231,0.920005513277987,0.305733431082666,0.60392350730413,22.5572407754737,21.773570494816,-62.70648451354,632.816443243179,55839.4938834832,992.528067932104,2291.3278409494883,104.30098611111121,26898.89064093944,62193.585638409204,126.033193900765,0.251687878357605,2.0,181,25.8427777777778,4.47222222222222,137.685,5.50778706918516,1.88182223153649,7.38960930072165
31,29-Aug-2020,04-Sep-2020,route22,0.628178830784604,0.92000537137039,0.289590111151449,0.604622610996601,22.5685228486862,24.7373118806085,-59.1052522195506,1740.71071219455,57580.2045956778,942.413393968136,2186.3542385524484,98.37218758169921,27841.3040349076,64379.93987696161,128.492498590308,0.251823584245087,5.0,186,72.6666666666667,11.2666666666667,84.0666666666667,5.57392939930352,1.90170801444434,7.47563741374785
32,05-Sep-2020,11-Sep-2020,route22,0.625470850760518,0.920007063483184,0.293363358304451,0.601335897972057,22.4622383969207,21.0860892832354,-55.7413619169769,2596.88732207816,60177.0919177559,970.6124757170721,2004.421712705016,107.6344732324788,28811.91651062468,66384.36158966679,131.18336042112,0.251828194185597,7.0,193,114.471388888889,15.7194444444444,37.8091666666666,5.68681315384976,1.93279197564093,7.61960512949069
33,12-Sep-2020,18-Sep-2020,route22,0.63891723933141,0.920007118441737,0.312649559052038,0.586298109833561,22.3989051763236,17.629871332025,-58.0636995029024,2310.53329213395,62487.6252098899,872.5526952172721,1890.15115236996,103.34029519012358,29684.469205841924,68274.51274203681,133.766867800873,0.25111794254371,7.0,200,98.9844444444445,15.05,53.9655555555555,5.81070692106079,1.96294151478287,7.77364843584367
34,19-Sep-2020,25-Sep-2020,"route22,route4",0.634886949083453,0.920005045675263,0.280350602855602,0.596858644975797,22.4384780672256,17.0370301531245,-60.5231627575093,2156.11226479865,64643.7374746886,1218.9282081358801,2644.2926446057363,272.5694302543212,30903.3974139778,70918.8053866424,140.581103557231,0.251564873344196,7.0,207,93.4663888888889,15.3833333333333,59.1502777777777,5.92914124435152,2.00080102693513,7.92994227128665
35,26-Sep-2020,02-Oct-2020,route4,0.63554649262276,0.920005463108699,0.310417665364563,0.585869367927583,22.387481522178,16.0917555775977,-58.5829323944517,2148.69246127812,66792.4299359667,946.68353436698,1935.896060758488,139.6584888888888,31850.0809483448,72854.7014474008,144.072565779453,0.251238845179319,7.0,214,97.4819444444445,15.0916666666667,55.4263888888889,6.05544082334838,2.04476057259334,8.10020139594172
